ObjectID,extendPortVlanPrevious15MinDnDiscByteCounter,extendPortVlanPrevious15MinDnDiscFrameCounter,extendPortVlanPrevious15MinDnFwdByteCounter,extendPortVlanPrevious15MinDnFwdFrameCounter,extendPortVlanPrevious15MinUpDiscByteCounter,extendPortVlanPrevious15MinUpDiscFrameCounter,extendPortVlanPrevious15MinUpFwdByteCounter,extendPortVlanPrevious15MinUpFwdFrameCounter
P247745984.C3000@R1.S1.LT6.PON5.ONT39.C14.P1,0,0,0,0,0,0,0,0
P281560000.C3000@R1.S1.LT7.PON9.ONT34.C14.P1,0,0,2250,30,0,0,2190,30
P214055872.C1000@R1.S1.LT5.PON3.ONT30.C14.P1,0,0,0,0,0,0,0,0
P247996352.C3000@R1.S1.LT6.PON9.ONT16.C14.P1,0,0,0,0,0,0,0,0
P214108608.C3000@R1.S1.LT5.PON4.ONT5.C14.P1,0,0,0,0,0,0,0,0
P248185839.C3001@R1.S1.LT6.PON12.ONT2.SERV1,0,0,8993,31,0,0,17099,40
P214721984.C1000@R1.S1.LT5.PON13.ONT51.C14.P1,0,0,0,0,0,0,0,0
P315381184.C3000@R1.S1.LT8.PON13.ONT43.C14.P1,0,0,0,0,0,0,0,0
P247732672.C3000@R1.S1.LT6.PON5.ONT13.C14.P1,0,0,2250,30,0,0,2190,30
P247804352.C1000@R1.S1.LT6.PON6.ONT25.C14.P1,0,0,344493809,348208,0,0,132829020,170091
P214708160.C3000@R1.S1.LT5.PON13.ONT24.C14.P1,0,0,0,0,0,0,0,0
P180951535.C3001@R1.S1.LT4.PON10.ONT13.SERV1,0,0,0,0,0,0,0,0
P214042560.C1000@R1.S1.LT5.PON3.ONT4.C14.P1,0,0,0,0,0,0,0,0
P247944640.C1000@R1.S1.LT6.PON8.ONT43.C14.P1,0,0,332822543,239441,0,0,13700962,116947
P180426176.C1000@R1.S1.LT4.PON2.ONT11.C14.P1,0,0,1509284099,1224233,0,0,264983732,972775
P181079023.C3001@R1.S1.LT4.PON12.ONT6.SERV1,0,0,5553,24,0,0,61796,104
P181080000.C3000@R1.S1.LT4.PON12.ONT8.C14.P1,0,0,2318,31,0,0,2254,31
P213979631.C3001@R1.S1.LT5.PON2.ONT9.SERV1,0,0,0,0,0,0,0,0
P180964847.C3001@R1.S1.LT4.PON10.ONT39.SERV1,0,0,0,0,0,0,0,0
P180972480.C3000@R1.S1.LT4.PON10.ONT54.C14.P1,0,0,0,0,0,0,0,0
P281682368.C3000@R1.S1.LT7.PON11.ONT17.C14.P1,0,0,0,0,0,0,0,0
P315373551.C3001@R1.S1.LT8.PON13.ONT28.SERV1,0,0,0,0,0,0,0,0
P180946368.C1000@R1.S1.LT4.PON10.ONT3.C14.P1,0,0,0,0,0,0,0,0
P214910912.C1000@R1.S1.LT5.PON16.ONT36.C14.P1,0,0,0,0,0,0,0,0
P147200960.C1000@R1.S1.LT3.PON7.ONT14.C14.P1,0,0,0,0,0,0,0,0
P147209152.C3000@R1.S1.LT3.PON7.ONT30.C14.P1,0,0,2250,30,0,0,2190,30
P315442624.C1000@R1.S1.LT8.PON14.ONT35.C14.P1,0,0,0,0,0,0,0,0
P214899695.C3001@R1.S1.LT5.PON16.ONT14.SERV1,0,0,95628,173,0,0,198240,244
P247883200.C1000@R1.S1.LT6.PON7.ONT51.C14.P1,0,0,0,0,0,0,0,0
P315440623.C3001@R1.S1.LT8.PON14.ONT31.SERV1,0,0,0,0,0,0,0,0
P214794176.C1000@R1.S1.LT5.PON14.ONT64.C14.P1,0,0,0,0,0,0,0,0
P247807471.C3001@R1.S1.LT6.PON6.ONT31.SERV1,0,0,101786,184,0,0,220394,271
P281620928.C3000@R1.S1.LT7.PON10.ONT25.C14.P1,0,0,0,0,0,0,0,0
P248119744.C1000@R1.S1.LT6.PON11.ONT1.C14.P1,0,0,0,0,0,0,0,0
P147208640.C3000@R1.S1.LT3.PON7.ONT29.C14.P1,0,0,2250,30,0,0,2190,30
P214067695.C3001@R1.S1.LT5.PON3.ONT53.SERV1,0,0,0,0,0,0,0,0
P214714863.C3001@R1.S1.LT5.PON13.ONT37.SERV1,0,0,0,0,0,0,0,0
P214697408.C3000@R1.S1.LT5.PON13.ONT3.C14.P1,0,0,0,0,0,0,0,0
P214701551.C3001@R1.S1.LT5.PON13.ONT11.SERV1,0,0,0,0,0,0,0,0
P314650048.C3000@R1.S1.LT8.PON2.ONT23.C14.P1,0,0,0,0,0,0,0,0
P214054383.C3001@R1.S1.LT5.PON3.ONT27.SERV1,0,0,0,0,0,0,0,0
P315369408.C3000@R1.S1.LT8.PON13.ONT20.C14.P1,0,0,0,0,0,0,0,0
P180361152.C1000@R1.S1.LT4.PON1.ONT12.C14.P1,0,0,11680803,9340,0,0,690145,6496
P247817664.C1000@R1.S1.LT6.PON6.ONT51.C14.P1,0,0,129533351,98003,0,0,7746484,67757
P247728576.C1000@R1.S1.LT6.PON5.ONT5.C14.P1,0,0,6618649,5433,0,0,358201,2562
P281704431.C3001@R1.S1.LT7.PON11.ONT60.SERV1,0,0,6717,27,0,0,61765,105
P181022144.C3000@R1.S1.LT4.PON11.ONT23.C14.P1,0,0,0,0,0,0,0,0
P214041071.C3001@R1.S1.LT5.PON3.ONT1.SERV1,0,0,0,0,0,0,0,0
P247796719.C3001@R1.S1.LT6.PON6.ONT10.SERV1,0,0,86100,154,0,0,191040,220
P214917568.C1000@R1.S1.LT5.PON16.ONT49.C14.P1,0,0,678696455,593159,0,0,82070438,233790
P281616879.C3001@R1.S1.LT7.PON10.ONT17.SERV1,0,0,0,0,0,0,0,0
P281619904.C3000@R1.S1.LT7.PON10.ONT23.C14.P1,0,0,2250,30,0,0,2190,30
P281688000.C1000@R1.S1.LT7.PON11.ONT28.C14.P1,0,0,285927550,232316,0,0,73680741,161658
P314643904.C1000@R1.S1.LT8.PON2.ONT11.C14.P1,0,0,0,0,0,0,0,0
P214053871.C3001@R1.S1.LT5.PON3.ONT26.SERV1,0,0,0,0,0,0,0,0
P315515887.C3001@R1.S1.LT8.PON15.ONT50.SERV1,0,0,4584,24,0,0,55672,97
P113314799.C3001@R1.S1.LT2.PON2.ONT6.SERV1,0,0,0,0,0,0,0,0
P113317824.C3000@R1.S1.LT2.PON2.ONT12.C14.P1,0,0,4603,41,0,0,10962,43
P147270639.C3001@R1.S1.LT3.PON8.ONT22.SERV1,0,0,7381,29,0,0,55931,97
P214904256.C1000@R1.S1.LT5.PON16.ONT23.C14.P1,0,0,0,0,0,0,0,0
P314649071.C3001@R1.S1.LT8.PON2.ONT21.SERV1,0,0,0,0,0,0,0,0
P180426688.C3000@R1.S1.LT4.PON2.ONT12.C14.P1,0,0,2250,30,0,0,2190,30
P181016512.C1000@R1.S1.LT4.PON11.ONT12.C14.P1,0,0,0,0,0,0,0,0
P214915567.C3001@R1.S1.LT5.PON16.ONT45.SERV1,0,0,5713,26,0,0,51765,91
P247989231.C3001@R1.S1.LT6.PON9.ONT2.SERV1,0,0,57780,113,0,0,145699,190
P247946223.C3001@R1.S1.LT6.PON8.ONT46.SERV1,0,0,65176,125,0,0,159496,212
P315371968.C1000@R1.S1.LT8.PON13.ONT25.C14.P1,0,0,0,0,0,0,0,0
P180958191.C3001@R1.S1.LT4.PON10.ONT26.SERV1,0,0,0,0,0,0,0,0
P315502575.C3001@R1.S1.LT8.PON15.ONT24.SERV1,0,0,0,0,0,0,0,0
P315505600.C3000@R1.S1.LT8.PON15.ONT30.C14.P1,0,0,0,0,0,0,0,0
P213980608.C3000@R1.S1.LT5.PON2.ONT11.C14.P1,0,0,0,0,0,0,0,0
P114105839.C3001@R1.S1.LT2.PON14.ONT15.SERV1,0,0,81743,147,0,0,185627,214
P147219392.C3000@R1.S1.LT3.PON7.ONT50.C14.P1,0,0,2100,28,0,0,2044,28
P214705088.C1000@R1.S1.LT5.PON13.ONT18.C14.P1,0,0,0,0,0,0,0,0
P248122304.C3000@R1.S1.LT6.PON11.ONT6.C14.P1,0,0,2250,30,0,0,2190,30
P281677807.C3001@R1.S1.LT7.PON11.ONT8.SERV1,0,0,122216,213,0,0,241847,282
P113268160.C1000@R1.S1.LT2.PON1.ONT43.C14.P1,0,0,274847662,224312,0,0,8368654,67409
P147206080.C3000@R1.S1.LT3.PON7.ONT24.C14.P1,0,0,4292,37,0,0,9344,40
P247953344.C3000@R1.S1.LT6.PON8.ONT60.C14.P1,0,0,0,0,0,0,0,0
P314652608.C3000@R1.S1.LT8.PON2.ONT28.C14.P1,0,0,0,0,0,0,0,0
P214901184.C1000@R1.S1.LT5.PON16.ONT17.C14.P1,0,0,0,0,0,0,0,0
P113324992.C1000@R1.S1.LT2.PON2.ONT26.C14.P1,0,0,0,0,0,0,0,0
P113319360.C3000@R1.S1.LT2.PON2.ONT15.C14.P1,0,0,2100,28,0,0,2044,28
P214722496.C3000@R1.S1.LT5.PON13.ONT52.C14.P1,0,0,0,0,0,0,0,0
P247811520.C3000@R1.S1.LT6.PON6.ONT39.C14.P1,0,0,0,0,0,0,0,0
P315512768.C3000@R1.S1.LT8.PON15.ONT44.C14.P1,0,0,0,0,0,0,0,0
P281613760.C3000@R1.S1.LT7.PON10.ONT11.C14.P1,0,0,0,0,0,0,0,0
P180967919.C3001@R1.S1.LT4.PON10.ONT45.SERV1,0,0,0,0,0,0,0,0
P247940032.C3000@R1.S1.LT6.PON8.ONT34.C14.P1,0,0,0,0,0,0,0,0
P315441135.C3001@R1.S1.LT8.PON14.ONT32.SERV1,0,0,0,0,0,0,0,0
P147279808.C3000@R1.S1.LT3.PON8.ONT40.C14.P1,0,0,2100,28,0,0,2044,28
P315379695.C3001@R1.S1.LT8.PON13.ONT40.SERV1,0,0,0,0,0,0,0,0
P180494784.C3000@R1.S1.LT4.PON3.ONT17.C14.P1,0,0,0,0,0,0,0,0
P180362223.C3001@R1.S1.LT4.PON1.ONT14.SERV1,0,0,0,0,0,0,0,0
P180364224.C1000@R1.S1.LT4.PON1.ONT18.C14.P1,0,0,36694713,28184,0,0,1570085,7194
P180959680.C1000@R1.S1.LT4.PON10.ONT29.C14.P1,0,0,0,0,0,0,0,0
P247947712.C1000@R1.S1.LT6.PON8.ONT49.C14.P1,0,0,0,0,0,0,0,0
P247990208.C3000@R1.S1.LT6.PON9.ONT4.C14.P1,0,0,2250,30,0,0,2190,30
P247927232.C1000@R1.S1.LT6.PON8.ONT9.C14.P1,0,0,0,0,0,0,0,0
P113449408.C3000@R1.S1.LT2.PON4.ONT13.C14.P1,0,0,2250,30,0,0,2190,30
P247799744.C1000@R1.S1.LT6.PON6.ONT16.C14.P1,0,0,0,0,0,0,0,0
P214057408.C3000@R1.S1.LT5.PON3.ONT33.C14.P1,0,0,0,0,0,0,0,0
P147276783.C3001@R1.S1.LT3.PON8.ONT34.SERV1,0,0,4540,23,0,0,58733,100
P214711744.C1000@R1.S1.LT5.PON13.ONT31.C14.P1,0,0,0,0,0,0,0,0
P247934400.C1000@R1.S1.LT6.PON8.ONT23.C14.P1,0,0,9803,100,0,0,35252,349
P147069888.C3000@R1.S1.LT3.PON5.ONT14.C14.P1,0,0,0,0,0,0,0,0
P214893551.C3001@R1.S1.LT5.PON16.ONT2.SERV1,0,0,110597,197,0,0,228625,262
P180954607.C3001@R1.S1.LT4.PON10.ONT19.SERV1,0,0,0,0,0,0,0,0
P113453551.C3001@R1.S1.LT2.PON4.ONT21.SERV1,0,0,6229,28,0,0,60927,106
P180947439.C3001@R1.S1.LT4.PON10.ONT5.SERV1,0,0,0,0,0,0,0,0
P147263471.C3001@R1.S1.LT3.PON8.ONT8.SERV1,0,0,3339,20,0,0,66184,110
P213987264.C3000@R1.S1.LT5.PON2.ONT24.C14.P1,0,0,0,0,0,0,0,0
P247797184.C3000@R1.S1.LT6.PON6.ONT11.C14.P1,0,0,2250,30,0,0,2190,30
P315380672.C3000@R1.S1.LT8.PON13.ONT42.C14.P1,0,0,0,0,0,0,0,0
P147088320.C1000@R1.S1.LT3.PON5.ONT50.C14.P1,0,0,0,0,0,0,0,0
P214845376.C1000@R1.S1.LT5.PON15.ONT36.C14.P1,0,0,0,0,0,0,0,0
P180961728.C3000@R1.S1.LT4.PON10.ONT33.C14.P1,0,0,0,0,0,0,0,0
P247746496.C3000@R1.S1.LT6.PON5.ONT40.C14.P1,0,0,0,0,0,0,0,0
P247864768.C3000@R1.S1.LT6.PON7.ONT15.C14.P1,0,0,2250,30,0,0,2190,30
P147215808.C3000@R1.S1.LT3.PON7.ONT43.C14.P1,0,0,2182,29,0,0,2126,29
P248061888.C3000@R1.S1.LT6.PON10.ONT16.C14.P1,0,0,2100,28,0,0,2044,28
P214840303.C3001@R1.S1.LT5.PON15.ONT26.SERV1,0,0,0,0,0,0,0,0
P214118895.C3001@R1.S1.LT5.PON4.ONT25.SERV1,0,0,6133,25,0,0,61358,103
P248186304.C3000@R1.S1.LT6.PON12.ONT3.C14.P1,0,0,0,0,0,0,0,0
P214712815.C3001@R1.S1.LT5.PON13.ONT33.SERV1,0,0,0,0,0,0,0,0
P247733184.C3000@R1.S1.LT6.PON5.ONT14.C14.P1,0,0,37732,110,0,0,109845,135
P315360239.C3001@R1.S1.LT8.PON13.ONT2.SERV1,0,0,0,0,0,0,0,0
P114100160.C3000@R1.S1.LT2.PON14.ONT4.C14.P1,0,0,19657,64,0,0,41898,72
P181026752.C1000@R1.S1.LT4.PON11.ONT32.C14.P1,0,0,0,0,0,0,0,0
P214832064.C1000@R1.S1.LT5.PON15.ONT10.C14.P1,0,0,0,0,0,0,0,0
P248120768.C1000@R1.S1.LT6.PON11.ONT3.C14.P1,0,0,404430111,297359,0,0,18110026,130876
P281564608.C1000@R1.S1.LT7.PON9.ONT43.C14.P1,0,0,119651597,83343,0,0,7136018,62147
P114043840.C3000@R1.S1.LT2.PON13.ONT22.C14.P1,0,0,21483,67,0,0,44542,77
P281684928.C3000@R1.S1.LT7.PON11.ONT22.C14.P1,0,0,2250,30,0,0,2190,30
P147267008.C3000@R1.S1.LT3.PON8.ONT15.C14.P1,0,0,2250,30,0,0,2190,30
P181015023.C3001@R1.S1.LT4.PON11.ONT9.SERV1,0,0,0,0,0,0,0,0
P281698240.C1000@R1.S1.LT7.PON11.ONT48.C14.P1,0,0,1983,30,0,0,1197,18
P214716399.C3001@R1.S1.LT5.PON13.ONT40.SERV1,0,0,0,0,0,0,0,0
P214914496.C1000@R1.S1.LT5.PON16.ONT43.C14.P1,0,0,295831938,213235,0,0,12341536,116735
P214719424.C3000@R1.S1.LT5.PON13.ONT46.C14.P1,0,0,0,0,0,0,0,0
P247805423.C3001@R1.S1.LT6.PON6.ONT27.SERV1,0,0,145821,251,0,0,276008,317
P247807424.C1000@R1.S1.LT6.PON6.ONT31.C14.P1,0,0,17140223,14837,0,0,827005,6204
P281703360.C1000@R1.S1.LT7.PON11.ONT58.C14.P1,0,0,290950756,229670,0,0,10511595,83290
P315361728.C1000@R1.S1.LT8.PON13.ONT5.C14.P1,0,0,0,0,0,0,0,0
P181028335.C3001@R1.S1.LT4.PON11.ONT35.SERV1,0,0,0,0,0,0,0,0
P214706112.C3000@R1.S1.LT5.PON13.ONT20.C14.P1,0,0,0,0,0,0,0,0
P247999471.C3001@R1.S1.LT6.PON9.ONT22.SERV1,0,0,59948,113,0,0,158975,208
P147212783.C3001@R1.S1.LT3.PON7.ONT37.SERV1,0,0,63551,121,0,0,174737,228
P214703087.C3001@R1.S1.LT5.PON13.ONT14.SERV1,0,0,0,0,0,0,0,0
P315505647.C3001@R1.S1.LT8.PON15.ONT30.SERV1,0,0,0,0,0,0,0,0
P247813056.C3000@R1.S1.LT6.PON6.ONT42.C14.P1,0,0,2100,28,0,0,2044,28
P213986752.C3000@R1.S1.LT5.PON2.ONT23.C14.P1,0,0,0,0,0,0,0,0
P281619951.C3001@R1.S1.LT7.PON10.ONT23.SERV1,0,0,98649,177,0,0,215882,284
P247939055.C3001@R1.S1.LT6.PON8.ONT32.SERV1,0,0,120462,215,0,0,241433,284
P147075008.C1000@R1.S1.LT3.PON5.ONT24.C14.P1,0,0,0,0,0,0,0,0
P247738863.C3001@R1.S1.LT6.PON5.ONT25.SERV1,0,0,0,0,0,0,0,0
P315425775.C3001@R1.S1.LT8.PON14.ONT2.SERV1,0,0,0,0,0,0,0,0
P180363247.C3001@R1.S1.LT4.PON1.ONT16.SERV1,0,0,0,0,0,0,0,0
P213976512.C3000@R1.S1.LT5.PON2.ONT3.C14.P1,0,0,0,0,0,0,0,0
P214828992.C1000@R1.S1.LT5.PON15.ONT4.C14.P1,0,0,0,0,0,0,0,0
P247821248.C3000@R1.S1.LT6.PON6.ONT58.C14.P1,0,0,2250,30,0,0,2190,30
P247948736.C1000@R1.S1.LT6.PON8.ONT51.C14.P1,0,0,90336360,114297,0,0,69437856,151283
P180966336.C1000@R1.S1.LT4.PON10.ONT42.C14.P1,0,0,0,0,0,0,0,0
P180489152.C3000@R1.S1.LT4.PON3.ONT6.C14.P1,0,0,2100,28,0,0,2044,28
P147268032.C3000@R1.S1.LT3.PON8.ONT17.C14.P1,0,0,2250,30,0,0,2190,30
P147216879.C3001@R1.S1.LT3.PON7.ONT45.SERV1,0,0,61519,115,0,0,162429,202
P147219904.C3000@R1.S1.LT3.PON7.ONT51.C14.P1,0,0,0,0,0,0,0,0
P214896111.C3001@R1.S1.LT5.PON16.ONT7.SERV1,0,0,127762,221,0,0,245817,279
P247756224.C3000@R1.S1.LT6.PON5.ONT59.C14.P1,0,0,2250,30,0,0,2190,30
P180492783.C3001@R1.S1.LT4.PON3.ONT13.SERV1,0,0,5001,23,0,0,61798,104
P214725568.C3000@R1.S1.LT5.PON13.ONT58.C14.P1,0,0,0,0,0,0,0,0
P247753199.C3001@R1.S1.LT6.PON5.ONT53.SERV1,0,0,71886,132,0,0,183837,223
P281634240.C3000@R1.S1.LT7.PON10.ONT51.C14.P1,0,0,2250,30,0,0,2190,30
P247888367.C3001@R1.S1.LT6.PON7.ONT61.SERV1,0,0,5577,24,0,0,64139,107
P281704943.C3001@R1.S1.LT7.PON11.ONT61.SERV1,0,0,5553,24,0,0,57649,98
P113321920.C3000@R1.S1.LT2.PON2.ONT20.C14.P1,0,0,0,0,0,0,0,0
P147203567.C3001@R1.S1.LT3.PON7.ONT19.SERV1,0,0,66264,124,0,0,141476,185
P281636800.C1000@R1.S1.LT7.PON10.ONT56.C14.P1,0,0,0,0,0,0,0,0
P247937007.C3001@R1.S1.LT6.PON8.ONT28.SERV1,0,0,100538,180,0,0,199703,237
P214923200.C3000@R1.S1.LT5.PON16.ONT60.C14.P1,0,0,2250,30,0,0,2190,30
P214000064.C3000@R1.S1.LT5.PON2.ONT49.C14.P1,0,0,0,0,0,0,0,0
P214712256.C3000@R1.S1.LT5.PON13.ONT32.C14.P1,0,0,0,0,0,0,0,0
P181079535.C3001@R1.S1.LT4.PON12.ONT7.SERV1,0,0,5909,29,0,0,54668,98
P114115520.C1000@R1.S1.LT2.PON14.ONT34.C14.P1,0,0,0,0,0,0,0,0
P214920175.C3001@R1.S1.LT5.PON16.ONT54.SERV1,0,0,0,0,0,0,0,0
P315361728.C3000@R1.S1.LT8.PON13.ONT5.C14.P1,0,0,0,0,0,0,0,0
P247819200.C1000@R1.S1.LT6.PON6.ONT54.C14.P1,0,0,273817885,212297,0,0,15836293,114635
P247876544.C1000@R1.S1.LT6.PON7.ONT38.C14.P1,0,0,2281091431,1737447,0,0,164326643,921672
P214070255.C3001@R1.S1.LT5.PON3.ONT58.SERV1,0,0,0,0,0,0,0,0
P248124352.C1000@R1.S1.LT6.PON11.ONT10.C14.P1,0,0,0,0,0,0,0,0
P315495872.C1000@R1.S1.LT8.PON15.ONT11.C14.P1,0,0,189296037,161462,0,0,12251771,79442
P114121152.C3000@R1.S1.LT2.PON14.ONT45.C14.P1,0,0,21647,69,0,0,45806,75
P114102208.C1000@R1.S1.LT2.PON14.ONT8.C14.P1,0,0,0,0,0,0,0,0
P180953024.C1000@R1.S1.LT4.PON10.ONT16.C14.P1,0,0,0,0,0,0,0,0
P247751104.C3000@R1.S1.LT6.PON5.ONT49.C14.P1,0,0,544962,5704,0,0,14780608,9940
P247863232.C1000@R1.S1.LT6.PON7.ONT12.C14.P1,0,0,0,0,0,0,0,0
P181087168.C3000@R1.S1.LT4.PON12.ONT22.C14.P1,0,0,0,0,0,0,0,0
P214916032.C3000@R1.S1.LT5.PON16.ONT46.C14.P1,0,0,2250,30,0,0,2190,30
P180361664.C1000@R1.S1.LT4.PON1.ONT13.C14.P1,0,0,408666620,279908,0,0,5853913,62279
P214841792.C3000@R1.S1.LT5.PON15.ONT29.C14.P1,0,0,0,0,0,0,0,0
P314657216.C1000@R1.S1.LT8.PON2.ONT37.C14.P1,0,0,0,0,0,0,0,0
P147074543.C3001@R1.S1.LT3.PON5.ONT23.SERV1,0,0,0,0,0,0,0,0
P247750080.C1000@R1.S1.LT6.PON5.ONT47.C14.P1,0,0,406812806,290372,0,0,15336429,122981
P281572847.C3001@R1.S1.LT7.PON9.ONT59.SERV1,0,0,6270,27,0,0,58032,100
P214763968.C1000@R1.S1.LT5.PON14.ONT5.C14.P1,0,0,0,0,0,0,0,0
P147271663.C3001@R1.S1.LT3.PON8.ONT24.SERV1,0,0,5158,25,0,0,54567,95
P147087855.C3001@R1.S1.LT3.PON5.ONT49.SERV1,0,0,0,0,0,0,0,0
P315385280.C1000@R1.S1.LT8.PON13.ONT51.C14.P1,0,0,0,0,0,0,0,0
P247997888.C1000@R1.S1.LT6.PON9.ONT19.C14.P1,0,0,0,0,0,0,0,0
P114231744.C1000@R1.S1.LT2.PON16.ONT5.C14.P1,0,0,267011318,224685,0,0,44777859,102664
P247998912.C3000@R1.S1.LT6.PON9.ONT21.C14.P1,0,0,2250,30,0,0,2190,30
P247995887.C3001@R1.S1.LT6.PON9.ONT15.SERV1,0,0,77519,143,0,0,173841,211
P247889856.C1000@R1.S1.LT6.PON7.ONT64.C14.P1,0,0,229150477,177227,0,0,11459105,84322
P180959680.C3000@R1.S1.LT4.PON10.ONT29.C14.P1,0,0,0,0,0,0,0,0
P247875055.C3001@R1.S1.LT6.PON7.ONT35.SERV1,0,0,85740,156,0,0,183226,217
P247935424.C1000@R1.S1.LT6.PON8.ONT25.C14.P1,0,0,1843092,2235,0,0,411130,1623
P247877056.C1000@R1.S1.LT6.PON7.ONT39.C14.P1,0,0,316997872,240920,0,0,14934102,118573
P214921664.C1000@R1.S1.LT5.PON16.ONT57.C14.P1,0,0,206556748,175500,0,0,13272261,94257
P315432943.C3001@R1.S1.LT8.PON14.ONT16.SERV1,0,0,0,0,0,0,0,0
P213989824.C3000@R1.S1.LT5.PON2.ONT29.C14.P1,0,0,0,0,0,0,0,0
P214696943.C3001@R1.S1.LT5.PON13.ONT2.SERV1,0,0,0,0,0,0,0,0
P147210688.C3000@R1.S1.LT3.PON7.ONT33.C14.P1,0,0,50489,131,0,0,134659,158
P247801792.C3000@R1.S1.LT6.PON6.ONT20.C14.P1,0,0,0,0,0,0,0,0
P281626607.C3001@R1.S1.LT7.PON10.ONT36.SERV1,0,0,72681,132,0,0,187810,226
P213986799.C3001@R1.S1.LT5.PON2.ONT23.SERV1,0,0,0,0,0,0,0,0
P114035695.C3001@R1.S1.LT2.PON13.ONT6.SERV1,0,0,41454,84,0,0,135983,167
P114038720.C3000@R1.S1.LT2.PON13.ONT12.C14.P1,0,0,0,0,0,0,0,0
P281627072.C1000@R1.S1.LT7.PON10.ONT37.C14.P1,0,0,0,0,0,0,0,0
P180946368.C3000@R1.S1.LT4.PON10.ONT3.C14.P1,0,0,0,0,0,0,0,0
P147262912.C1000@R1.S1.LT3.PON8.ONT7.C14.P1,0,0,80081662,60981,0,0,4379499,31919
P247818272.C1114@R1.S1.LT6.PON6.ONT53.C1.P1,0,0,0,0,0,0,0,0
P214110144.C1000@R1.S1.LT5.PON4.ONT8.C14.P1,0,0,0,0,0,0,0,0
P281703872.C1000@R1.S1.LT7.PON11.ONT59.C14.P1,0,0,0,0,0,0,0,0
P214907328.C1000@R1.S1.LT5.PON16.ONT29.C14.P1,0,0,139196782,103368,0,0,10117202,54511
P147066304.C3000@R1.S1.LT3.PON5.ONT7.C14.P1,0,0,0,0,0,0,0,0
P147260911.C3001@R1.S1.LT3.PON8.ONT3.SERV1,0,0,6835,28,0,0,56714,98
P147063279.C3001@R1.S1.LT3.PON5.ONT1.SERV1,0,0,0,0,0,0,0,0
P147216832.C3000@R1.S1.LT3.PON7.ONT45.C14.P1,0,0,2100,28,0,0,2044,28
P180369391.C3001@R1.S1.LT4.PON1.ONT28.SERV1,0,0,0,0,0,0,0,0
P180370368.C3000@R1.S1.LT4.PON1.ONT30.C14.P1,0,0,0,0,0,0,0,0
P181023168.C3000@R1.S1.LT4.PON11.ONT25.C14.P1,0,0,0,0,0,0,0,0
P214714816.C3000@R1.S1.LT5.PON13.ONT37.C14.P1,0,0,0,0,0,0,0,0
P247753152.C3000@R1.S1.LT6.PON5.ONT53.C14.P1,0,0,2250,30,0,0,2190,30
P281551296.C1000@R1.S1.LT7.PON9.ONT17.C14.P1,0,0,0,0,0,0,0,0
P315497408.C3000@R1.S1.LT8.PON15.ONT14.C14.P1,0,0,0,0,0,0,0,0
P247887296.C1000@R1.S1.LT6.PON7.ONT59.C14.P1,0,0,1983,30,0,0,1197,18
P315510208.C1000@R1.S1.LT8.PON15.ONT39.C14.P1,0,0,428475392,336376,0,0,6322966,39651
P214778816.C3000@R1.S1.LT5.PON14.ONT34.C14.P1,0,0,0,0,0,0,0,0
P147079616.C3000@R1.S1.LT3.PON5.ONT33.C14.P1,0,0,0,0,0,0,0,0
P247755712.C1000@R1.S1.LT6.PON5.ONT58.C14.P1,0,0,925921926,666152,0,0,20952487,209892
P214895040.C1000@R1.S1.LT5.PON16.ONT5.C14.P1,0,0,402979053,301426,0,0,15235215,137231
P247949807.C3001@R1.S1.LT6.PON8.ONT53.SERV1,0,0,5211,26,0,0,62745,108
P247882223.C3001@R1.S1.LT6.PON7.ONT49.SERV1,0,0,0,0,0,0,0,0
P147090880.C3000@R1.S1.LT3.PON5.ONT55.C14.P1,0,0,0,0,0,0,0,0
P113315264.C3000@R1.S1.LT2.PON2.ONT7.C14.P1,0,0,0,0,0,0,0,0
P181143023.C3001@R1.S1.LT4.PON13.ONT3.SERV1,0,0,5809,28,0,0,61867,108
P147200495.C3001@R1.S1.LT3.PON7.ONT13.SERV1,0,0,107229,187,0,0,210222,234
P147203520.C3000@R1.S1.LT3.PON7.ONT19.C14.P1,0,0,2032,27,0,0,1980,27
P181145024.C1000@R1.S1.LT4.PON13.ONT7.C14.P1,0,0,1322,20,0,0,798,12
P214919151.C3001@R1.S1.LT5.PON16.ONT52.SERV1,0,0,6767,27,0,0,53190,92
P181086703.C3001@R1.S1.LT4.PON12.ONT21.SERV1,0,0,3958,22,0,0,65219,110
P213996992.C1000@R1.S1.LT5.PON2.ONT43.C14.P1,0,0,0,0,0,0,0,0
P247870400.C1000@R1.S1.LT6.PON7.ONT26.C14.P1,0,0,4927201840,3491077,0,0,434272452,2472819
P180356079.C3001@R1.S1.LT4.PON1.ONT2.SERV1,0,0,0,0,0,0,0,0
P180359104.C3000@R1.S1.LT4.PON1.ONT8.C14.P1,0,0,2250,30,0,0,2190,30
P214715328.C3000@R1.S1.LT5.PON13.ONT38.C14.P1,0,0,0,0,0,0,0,0
P247742400.C1000@R1.S1.LT6.PON5.ONT32.C14.P1,0,0,77734899,66594,0,0,3350013,12674
P214775791.C3001@R1.S1.LT5.PON14.ONT28.SERV1,0,0,0,0,0,0,0,0
P281937391.C3001@R1.S1.LT7.PON15.ONT3.SERV1,0,0,5630,25,0,0,56945,97
